Cat,Length,FSPEC,DI I010/010 SAC,DI I010/010 SIC,DI I010/000 Message Type,DI I010/020 TRD Type,DI I010/020 TRD DCR,DI I010/020 TRD CHN,DI I010/020 TRD GBS,DI I010/020 TRD CRT,DI I010/140 Time of Day,ADD ON time at recorder,ADD ON delta(t),DI I010/041 Lat,DI I010/041 Lon,DI I010/040 Rho,DI I010/040 Theta,DI I010/042 X,DI I010/042 Y,DI I010/200 V_rho,DI I010/200 V_theta,DI I010/202 V_x,DI I010/202 V_y,DI I010/161 Track No.,DI I010/170 Track Status,DI I010/060 ModeA,DI I010/220 Target Address,DI I010/245 Target ID,DI I010/250 Mode S MB Data,DI I010/300 Vehicle FID,DI I010/090 Fight Level,DI I010/091 Measured Height,DI I010/270 T. Size ,DI I010/270 T. Orientation,DI I010/270 T. Width,DI I010/550 System Status NOGO,DI I010/550 System Status OVL,DI I010/550 System Status TSV,DI I010/550 System Status DIV,DI I010/550 System Status TTF,DI I010/310 PreProgrammed Message,DI I010/550 Standard Deviation of Position sigmaX,DI I010/550 Standard Deviation of Position sigmaY,DI I010/550 Standard Deviation of Position covariXY,DI I010/280 Presence,DI I010/131 Amplitude of Primary Plot,DI I010/210 Calculated Acceleration,SP Special Purpose Field,RE Reserved Expansion Field
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29048.0,29048.0,0.0,,,1281.0,-54.1461181640625,-1033,757,74.0,-67.0660400390625,-31,13,2768,5,,,,,,,,67,-133,66,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29048.0,29048.0,0.0,,,742.0,-42.3193359375,-496,552,121.0,114.85107421875,49,-23,2772,5,,,,,,,,67,233,46,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29049.0,29049.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29049.0,29049.0,0.0,,,1368.0,-55.12939453125,-1117,790,85.0,-67.1044921875,-35,15,2773,5,,,,,,,,19,-133,16,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29049.0,29049.0,0.0,,,1288.0,-54.2724609375,-1041,759,67.0,-75.6243896484375,-29,8,2768,5,,,,,,,,73,-150,64,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29049.0,29049.0,0.0,,,1772.0,-56.4642333984375,-1470,988,62.0,-65.76416015625,-25,12,2774,5,,,,,,,,31,-127,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29049.0,29049.0,0.0,,,732.0,-41.7425537109375,-483,549,115.0,103.656005859375,50,-12,2772,5,,,,,,,,73,210,42,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29049.0,29049.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29050.0,29050.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29050.0,29050.0,0.0,,,1378.0,-55.2667236328125,-1127,793,90.0,-72.861328125,-39,12,2773,5,,,,,,,,25,-144,22,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29050.0,29050.0,0.0,,,1296.0,-54.33837890625,-1048,763,72.0,-65.23681640625,-29,14,2768,5,,,,,,,,67,-127,60,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29050.0,29050.0,0.0,,,1779.0,-56.4422607421875,-1476,993,65.0,-51.6632080078125,-23,18,2774,5,,,,,,,,25,-99,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29050.0,29050.0,0.0,,,720.0,-41.1822509765625,-470,545,122.0,108.2647705078125,52,-17,2772,5,,,,,,,,67,222,46,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29051.0,29051.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29051.0,29051.0,0.0,,,1387.0,-55.4425048828125,-1137,794,91.0,-78.585205078125,-40,8,2773,5,,,,,,,,31,-155,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29051.0,29051.0,0.0,,,1304.0,-54.481201171875,-1057,765,77.0,-75.618896484375,-34,9,2768,5,,,,,,,,73,-150,60,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29051.0,29051.0,0.0,,,1782.0,-56.4532470703125,-1479,995,31.0,-60.018310546875,-12,7,2774,5,,,,,,,,37,-116,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29051.0,29051.0,0.0,,,707.0,-40.7867431640625,-458,538,120.0,116.861572265625,48,-25,2772,5,,,,,,,,73,239,52,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29052.0,29052.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29052.0,29052.0,0.0,,,1398.0,-55.5029296875,-1147,799,95.0,-64.3963623046875,-39,19,2773,5,,,,,,,,25,-127,26,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29052.0,29052.0,0.0,,,1791.0,-56.502685546875,-1487,998,70.0,-67.2967529296875,-29,12,2774,5,,,,,,,,37,-133,50,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29052.0,29052.0,0.0,,,1314.0,-54.6075439453125,-1066,768,88.0,-71.1474609375,-38,13,2768,5,,,,,,,,79,-138,56,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29052.0,29052.0,0.0,,,696.0,-40.1934814453125,-445,535,119.0,107.479248046875,51,-16,2772,5,,,,,,,,67,216,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29053.0,29053.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29053.0,29053.0,0.0,,,1409.0,-55.5963134765625,-1157,804,100.0,-67.8570556640625,-42,17,2773,5,,,,,,,,25,-133,26,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29053.0,29053.0,0.0,,,1798.0,-56.5576171875,-1494,1001,70.0,-67.9229736328125,-29,12,2774,5,,,,,,,,31,-133,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29053.0,29053.0,0.0,,,1321.0,-54.744873046875,-1074,770,72.0,-77.156982421875,-32,7,2768,5,,,,,,,,61,-150,56,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29053.0,29053.0,0.0,,,687.0,-39.6331787109375,-434,532,102.0,104.4415283203125,45,-12,2772,5,,,,,,,,73,210,52,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29054.0,29054.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29054.0,29054.0,0.0,,,1421.0,-55.7666015625,-1169,807,109.0,-74.5147705078125,-47,13,2773,5,,,,,,,,31,-144,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29054.0,29054.0,0.0,,,1804.0,-56.6070556640625,-1499,1003,51.0,-72.53173828125,-22,7,2774,5,,,,,,,,25,-144,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29054.0,29054.0,0.0,,,1332.0,-54.82177734375,-1084,775,92.0,-65.335693359375,-38,18,2768,5,,,,,,,,67,-127,58,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29054.0,29054.0,0.0,,,674.0,-39.111328125,-421,526,122.0,113.9227294921875,51,-23,2772,5,,,,,,,,67,233,48,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29054.0,29054.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29055.0,29055.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29055.0,29055.0,0.0,,,1433.0,-55.92041015625,-1182,811,114.0,-73.1085205078125,-49,15,2773,5,,,,,,,,31,-144,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29055.0,29055.0,0.0,,,1812.0,-56.6290283203125,-1507,1007,71.0,-62.1441650390625,-28,15,2774,5,,,,,,,,25,-121,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29055.0,29055.0,0.0,,,1340.0,-54.90966796875,-1092,778,79.0,-68.411865234375,-33,13,2768,5,,,,,,,,67,-133,54,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29055.0,29055.0,0.0,,,663.0,-38.47412109375,-409,522,120.0,108.369140625,51,-17,2772,5,,,,,,,,73,222,44,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29056.0,29056.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29056.0,29056.0,0.0,,,1444.0,-56.0302734375,-1192,815,100.0,-70.48828125,-42,15,2773,5,,,,,,,,31,-138,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29056.0,29056.0,0.0,,,1353.0,-54.9920654296875,-1103,784,111.0,-64.2095947265625,-45,22,2768,5,,,,,,,,67,-127,62,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29056.0,29056.0,0.0,,,1821.0,-56.722412109375,-1516,1009,84.0,-73.861083984375,-36,11,2774,5,,,,,,,,25,-144,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29056.0,29056.0,0.0,,,650.0,-37.8369140625,-395,517,125.0,111.016845703125,53,-20,2772,5,,,,,,,,73,227,46,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29057.0,29057.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29057.0,29057.0,0.0,,,1456.0,-56.1346435546875,-1203,819,106.0,-69.0875244140625,-45,17,2773,5,,,,,,,,25,-133,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29057.0,29057.0,0.0,,,1828.0,-56.8212890625,-1523,1010,68.0,-79.7882080078125,-30,6,2774,5,,,,,,,,31,-155,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29057.0,29057.0,0.0,,,1362.0,-55.1458740234375,-1113,786,87.0,-75.5804443359375,-38,10,2768,5,,,,,,,,61,-150,58,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29057.0,29057.0,0.0,,,639.0,-37.342529296875,-384,511,114.0,115.9552001953125,46,-23,2772,5,,,,,,,,73,233,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29058.0,29058.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29058.0,29058.0,0.0,,,1468.0,-56.2445068359375,-1215,824,110.0,-69.4390869140625,-46,18,2773,5,,,,,,,,31,-133,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29058.0,29058.0,0.0,,,1839.0,-56.8707275390625,-1533,1015,94.0,-66.676025390625,-39,17,2774,5,,,,,,,,43,-127,46,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29058.0,29058.0,0.0,,,1373.0,-55.3106689453125,-1124,789,104.0,-74.4708251953125,-45,13,2768,5,,,,,,,,61,-144,64,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29058.0,29058.0,0.0,,,627.0,-36.54052734375,-370,507,129.0,106.89697265625,56,-17,2772,5,,,,,,,,73,216,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29059.0,29059.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29059.0,29059.0,0.0,,,1480.0,-56.348876953125,-1227,828,111.0,-68.4942626953125,-47,19,2773,5,,,,,,,,31,-133,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29059.0,29059.0,0.0,,,1843.0,-56.8927001953125,-1537,1017,48.0,-65.753173828125,-20,9,2774,5,,,,,,,,31,-127,46,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29059.0,29059.0,0.0,,,1385.0,-55.404052734375,-1135,794,102.0,-66.9012451171875,-42,18,2768,5,,,,,,,,67,-133,64,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29059.0,29059.0,0.0,,,616.0,-35.88134765625,-358,502,118.0,111.5057373046875,50,-20,2772,5,,,,,,,,67,227,52,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29059.0,29059.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29060.0,29060.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29060.0,29060.0,0.0,,,1494.0,-56.4862060546875,-1240,833,120.0,-71.026611328125,-51,18,2773,5,,,,,,,,31,-138,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29060.0,29060.0,0.0,,,1398.0,-55.546875,-1148,799,119.0,-70.2960205078125,-51,18,2768,5,,,,,,,,61,-138,52,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29060.0,29060.0,0.0,,,1852.0,-57.0684814453125,-1547,1017,83.0,-90.9832763671875,-38,0,2774,5,,,,,,,,31,-178,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29060.0,29060.0,0.0,,,605.0,-35.2386474609375,-346,497,114.0,111.68701171875,48,-19,2772,5,,,,,,,,73,227,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29061.0,29061.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29061.0,29061.0,0.0,,,1505.0,-56.5740966796875,-1251,838,108.0,-67.818603515625,-45,19,2773,5,,,,,,,,31,-133,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29061.0,29061.0,0.0,,,1860.0,-57.1234130859375,-1556,1020,77.0,-69.752197265625,-32,12,2774,5,,,,,,,,25,-138,18,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29061.0,29061.0,0.0,,,1406.0,-55.6622314453125,-1156,801,82.0,-73.3721923828125,-35,11,2768,5,,,,,,,,55,-144,60,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29061.0,29061.0,0.0,,,594.0,-34.56298828125,-333,491,120.0,113.565673828125,50,-22,2772,5,,,,,,,,73,227,54,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29062.0,29062.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29062.0,29062.0,0.0,,,1520.0,-56.66748046875,-1264,843,124.0,-66.7803955078125,-52,23,2773,5,,,,,,,,31,-133,42,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29062.0,29062.0,0.0,,,1872.0,-57.0849609375,-1565,1027,99.0,-52.88818359375,-36,27,2774,5,,,,,,,,31,-105,22,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29062.0,29062.0,0.0,,,1419.0,-55.7720947265625,-1168,806,111.0,-68.214111328125,-46,19,2768,5,,,,,,,,61,-133,66,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29062.0,29062.0,0.0,,,583.0,-33.7884521484375,-321,487,117.0,109.6051025390625,50,-18,2772,5,,,,,,,,67,222,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29063.0,29063.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29063.0,29063.0,0.0,,,1533.0,-56.79931640625,-1277,848,123.0,-70.8123779296875,-52,19,2773,5,,,,,,,,25,-138,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29063.0,29063.0,0.0,,,1881.0,-56.942138671875,-1570,1036,90.0,-32.552490234375,-22,35,2774,5,,,,,,,,25,-60,28,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29063.0,29063.0,0.0,,,1433.0,-55.887451171875,-1181,812,126.0,-67.510986328125,-53,22,2768,5,,,,,,,,67,-133,66,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29063.0,29063.0,0.0,,,573.0,-32.89306640625,-308,483,122.0,106.435546875,53,-16,2772,5,,,,,,,,73,216,44,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29064.0,29064.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29064.0,29064.0,0.0,,,1544.0,-56.920166015625,-1288,851,101.0,-73.421630859375,-44,13,2773,5,,,,,,,,31,-144,28,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29064.0,29064.0,0.0,,,1886.0,-56.71142578125,-1570,1046,82.0,-7.7069091796875,-5,37,2774,5,,,,,,,,25,-9,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29064.0,29064.0,0.0,,,1447.0,-56.0028076171875,-1194,817,123.0,-67.752685546875,-51,21,2768,5,,,,,,,,61,-133,58,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29064.0,29064.0,0.0,,,563.0,-32.069091796875,-295,479,115.0,108.446044921875,49,-17,2772,5,,,,,,,,67,222,46,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29064.0,29064.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29065.0,29065.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29065.0,29065.0,0.0,,,1555.0,-56.986083984375,-1299,856,104.0,-66.4892578125,-43,19,2773,5,,,,,,,,31,-127,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29065.0,29065.0,0.0,,,1892.0,-56.5081787109375,-1571,1055,79.0,-9.33837890625,-6,35,2774,5,,,,,,,,37,-15,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29065.0,29065.0,0.0,,,1458.0,-56.0797119140625,-1205,822,103.0,-66.126708984375,-43,19,2768,5,,,,,,,,67,-127,62,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29065.0,29065.0,0.0,,,551.0,-31.3604736328125,-284,473,115.0,115.751953125,47,-23,2772,5,,,,,,,,73,233,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29066.0,29066.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29066.0,29066.0,0.0,,,1568.0,-57.0684814453125,-1311,861,114.0,-67.0330810546875,-47,20,2773,5,,,,,,,,25,-133,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29066.0,29066.0,0.0,,,1902.0,-56.49169921875,-1579,1060,79.0,-48.394775390625,-27,24,2774,5,,,,,,,,37,-93,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29066.0,29066.0,0.0,,,1473.0,-56.2335205078125,-1219,827,131.0,-71.279296875,-56,19,2768,5,,,,,,,,61,-138,58,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29066.0,29066.0,0.0,,,541.0,-30.4046630859375,-270,468,124.0,109.4512939453125,53,-19,2772,5,,,,,,,,61,222,46,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29067.0,29067.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29067.0,29067.0,0.0,,,1579.0,-57.1893310546875,-1322,865,105.0,-73.037109375,-45,14,2773,5,,,,,,,,31,-144,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29067.0,29067.0,0.0,,,1909.0,-56.392822265625,-1583,1067,76.0,-33.662109375,-19,29,2774,5,,,,,,,,37,-65,52,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29067.0,29067.0,0.0,,,1486.0,-56.370849609375,-1232,831,119.0,-71.1199951171875,-51,18,2768,5,,,,,,,,67,-138,60,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29067.0,29067.0,0.0,,,530.0,-29.608154296875,-259,463,115.0,114.5819091796875,47,-22,2772,5,,,,,,,,67,233,44,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29068.0,29068.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29068.0,29068.0,0.0,,,1592.0,-57.3101806640625,-1334,869,115.0,-71.7242431640625,-49,17,2773,5,,,,,,,,31,-138,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29068.0,29068.0,0.0,,,1917.0,-56.392822265625,-1589,1071,63.0,-55.4754638671875,-24,16,2774,5,,,,,,,,31,-105,52,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29068.0,29068.0,0.0,,,1499.0,-56.5301513671875,-1245,835,121.0,-73.641357421875,-52,16,2768,5,,,,,,,,67,-144,68,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29068.0,29068.0,0.0,,,521.0,-28.5589599609375,-246,460,116.0,104.732666015625,51,-13,2772,5,,,,,,,,67,210,46,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29069.0,29069.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29069.0,29069.0,0.0,,,1605.0,-57.3870849609375,-1346,874,111.0,-67.4505615234375,-46,20,2773,5,,,,,,,,31,-133,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29069.0,29069.0,0.0,,,1924.0,-56.436767578125,-1596,1074,68.0,-64.4403076171875,-28,13,2774,5,,,,,,,,31,-127,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29069.0,29069.0,0.0,,,1510.0,-56.6400146484375,-1256,839,109.0,-70.4718017578125,-46,17,2768,5,,,,,,,,67,-138,64,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29069.0,29069.0,0.0,,,511.0,-27.7679443359375,-235,453,112.0,117.0703125,45,-23,2772,5,,,,,,,,67,239,44,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29069.0,29069.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29070.0,29070.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29070.0,29070.0,0.0,,,1616.0,-57.4639892578125,-1357,878,106.0,-68.1207275390625,-44,18,2773,5,,,,,,,,31,-133,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29070.0,29070.0,0.0,,,1933.0,-56.3763427734375,-1603,1081,80.0,-45.0274658203125,-25,26,2774,5,,,,,,,,31,-88,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29070.0,29070.0,0.0,,,1522.0,-56.700439453125,-1266,844,102.0,-65.56640625,-42,19,2768,5,,,,,,,,73,-127,56,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29070.0,29070.0,0.0,,,501.0,-26.7132568359375,-222,449,117.0,108.511962890625,50,-17,2772,5,,,,,,,,67,222,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29071.0,29071.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29071.0,29071.0,0.0,,,1630.0,-57.5518798828125,-1369,883,117.0,-68.1207275390625,-49,20,2773,5,,,,,,,,31,-133,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29071.0,29071.0,0.0,,,1942.0,-56.480712890625,-1612,1083,79.0,-76.9976806640625,-35,8,2774,5,,,,,,,,31,-150,54,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29071.0,29071.0,0.0,,,1534.0,-56.79931640625,-1278,849,111.0,-68.92822265625,-47,18,2768,5,,,,,,,,67,-133,66,,,,,,,,,,,,,,
